"file","id","status","merged_count","oracle_count"
"building_locators.txt","11150","text_mismatch","1","1"
"building_locators.txt","10587","merged_only","1","0"
"building_locators.txt","8902","merged_only","1","0"
"building_locators.txt","10941","text_mismatch","1","1"
"building_locators.txt","13052","text_mismatch","1","1"
"building_locators.txt","11567","text_mismatch","1","1"
"building_locators.txt","9457","text_mismatch","1","1"
"building_locators.txt","12941","text_mismatch","1","1"
"building_locators.txt","7074","merged_only","1","0"
"building_locators.txt","11153","text_mismatch","1","1"
"building_locators.txt","9283","text_mismatch","1","1"
"building_locators.txt","10998","text_mismatch","1","1"
"building_locators.txt","11175","text_mismatch","1","1"
"building_locators.txt","8798","merged_only","1","0"
"building_locators.txt","11611","text_mismatch","1","1"
"building_locators.txt","10474","text_mismatch","1","1"
"building_locators.txt","11861","merged_only","1","0"
"building_locators.txt","13121","text_mismatch","1","1"
"building_locators.txt","11586","text_mismatch","1","1"
"building_locators.txt","8983","merged_only","1","0"
"building_locators.txt","13148","text_mismatch","1","1"
"building_locators.txt","11062","text_mismatch","1","1"
"building_locators.txt","7269","merged_only","1","0"
"building_locators.txt","8816","merged_only","1","0"
"building_locators.txt","8968","merged_only","1","0"
"building_locators.txt","10863","text_mismatch","1","1"
"building_locators.txt","11094","text_mismatch","1","1"
"building_locators.txt","8338","merged_only","1","0"
"building_locators.txt","11325","text_mismatch","1","1"
"building_locators.txt","9626","text_mismatch","1","1"
